"","timestamp","id","version","session","session_type","keys_lr","level","level_type","global_trial_num","block_trial_num","trial_type","bias","ss","response_type","response_correct","response_time","ss_delay","score"
"1993","190517-12-33-38.231",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",789,137,"BLUE","BLUE","FALSE","RESPONSE_ORANGE","INCORRECT",0.833740234375,0.199999943375587,-250
"1994","190517-12-33-40.590",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",790,138,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.64208984375,0.199999943375587,678
"1995","190517-12-33-42.947",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",791,139,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.632080078125,0.199999943375587,683
"1996","190517-12-33-45.940",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",792,140,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",1.26904296875,0.199999943375587,365
"1997","190517-12-33-49.665",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",793,141,"SS_BLUE","BLUE","TRUE","NO_RESPONSE","CORRECT",2.004150390625,0.219999939203262,399.999938964844
"1998","190517-12-33-51.808",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",794,142,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.421630859375,0.219999939203262,789
"1999","190517-12-33-54.077",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",795,143,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.548828125,0.219999939203262,725
"2000","190517-12-33-56.299",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",796,144,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.5,0.219999939203262,750
"2001","190517-12-33-58.491",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",797,145,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.47021484375,0.219999939203262,764
"2002","190517-12-34-00.763",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",798,146,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.5537109375,0.199999943375587,-200
"2003","190517-12-34-02.988",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",799,147,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.5,0.199999943375587,750
"2004","190517-12-34-05.071",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",800,148,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.362548828125,0.179999947547913,-200
"2005","190517-12-34-07.117",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",801,149,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.328369140625,0.179999947547913,835
"2006","190517-12-34-09.310",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",802,150,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.470458984375,0.159999951720238,-200
"2007","190517-12-34-11.708",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",803,151,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.67626953125,0.159999951720238,661
"2008","190517-12-34-13.828",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",804,152,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.39697265625,0.159999951720238,801
"2009","190517-12-34-16.022",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",805,153,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.470458984375,0.159999951720238,764
"2010","190517-12-34-18.157",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",806,154,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.41162109375,0.159999951720238,794
"2011","190517-12-34-20.327",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",807,155,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.45068359375,0.159999951720238,774
"2012","190517-12-34-22.483",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",808,156,"BLUE","BLUE","FALSE","RESPONSE_ORANGE","INCORRECT",0.431640625,0.159999951720238,-250
"2013","190517-12-34-24.734",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",809,157,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.529296875,0.159999951720238,735
"2014","190517-12-34-27.071",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",810,158,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.617431640625,0.159999951720238,691
"2015","190517-12-34-29.413",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",811,159,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.622314453125,0.159999951720238,688
"2016","190517-12-34-33.138",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",812,160,"SS_ORANGE","ORANGE","TRUE","NO_RESPONSE","CORRECT",2.0048828125,0.179999947547913,359.999938964844
"2017","190517-12-34-35.496",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",813,161,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.636962890625,0.159999951720238,-200
"2018","190517-12-34-37.837",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",814,162,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.617431640625,0.159999951720238,691
"2019","190517-12-34-40.063",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",815,163,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.504638671875,0.159999951720238,747
"2020","190517-12-34-42.269",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",816,164,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.485107421875,0.159999951720238,757
"2021","190517-12-34-44.408",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",817,165,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.41650390625,0.159999951720238,791
"2022","190517-12-34-46.645",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",818,166,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.514404296875,0.159999951720238,742
"2023","190517-12-34-48.823",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",819,167,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.45556640625,0.159999951720238,772
"2024","190517-12-34-51.414",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",820,168,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.867431640625,0.139999955892563,-200
"2025","190517-12-34-53.587",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",821,169,"SS_ORANGE","ORANGE","TRUE","RESPONSE_ORANGE","INCORRECT",0.45556640625,0.119999960064888,-200
"2026","190517-12-34-57.308",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",822,170,"SS_ORANGE","ORANGE","TRUE","NO_RESPONSE","CORRECT",2.004150390625,0.139999955892563,319.999969482422
"2027","190517-12-34-59.510",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",823,171,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.480224609375,0.139999955892563,759
"2028","190517-12-35-01.576",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",824,172,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.343017578125,0.139999955892563,828
"2029","190517-12-35-03.702",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",825,173,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.40673828125,0.139999955892563,796
"2030","190517-12-35-05.896",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",826,174,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.470458984375,0.139999955892563,764
"2031","190517-12-35-08.151",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",827,175,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.5322265625,0.139999955892563,733
"2032","190517-12-35-10.403",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",828,176,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.529052734375,0.139999955892563,735
"2033","190517-12-35-12.589",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",829,177,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.465576171875,0.139999955892563,767
"2034","190517-12-35-14.895",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",830,178,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.5830078125,0.139999955892563,708
"2035","190517-12-35-17.428",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",831,179,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.813232421875,0.139999955892563,593
"2036","190517-12-35-19.590",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",832,180,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.44091796875,0.139999955892563,779
"2037","190517-12-35-23.314",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",833,181,"SS_BLUE","BLUE","TRUE","NO_RESPONSE","CORRECT",2.000732421875,0.159999951720238,339.999938964844
"2038","190517-12-35-25.485",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",834,182,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.450927734375,0.159999951720238,774
"2039","190517-12-35-27.744",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",835,183,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.5341796875,0.159999951720238,732
"2040","190517-12-35-30.292",4,"1.4.2",2,2,"FALSE",5,"FLASHING_SS",836,184,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.828125,0.159999951720238,585
"2041","190517-12-35-38.480",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",837,1,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",1.44189453125,0.159999951720238,279
"2042","190517-12-35-40.516",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",838,2,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.313720703125,0.159999951720238,843
"2043","190517-12-35-42.540",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",839,3,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.3037109375,0.159999951720238,848
"2044","190517-12-35-44.664",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",840,4,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.40185546875,0.159999951720238,799
"2045","190517-12-35-46.772",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",841,5,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.386962890625,0.159999951720238,806
"2046","190517-12-35-48.879",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",842,6,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.386962890625,0.159999951720238,806
"2047","190517-12-35-51.052",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",843,7,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.450927734375,0.139999955892563,-200
"2048","190517-12-35-53.197",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",844,8,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.421630859375,0.139999955892563,789
"2049","190517-12-35-55.380",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",845,9,"SS_ORANGE","ORANGE","TRUE","RESPONSE_ORANGE","INCORRECT",0.46044921875,0.119999960064888,-200
"2050","190517-12-35-57.484",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",846,10,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.386962890625,0.119999960064888,806
"2051","190517-12-35-59.764",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",847,11,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.55859375,0.0999999642372131,-200
"2052","190517-12-36-02.190",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",848,12,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.70068359375,0.0799999684095383,-200
"2053","190517-12-36-04.403",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",849,13,"SS_ORANGE","ORANGE","TRUE","RESPONSE_BLUE","INCORRECT",0.494873046875,0.0599999688565731,-200
"2054","190517-12-36-06.759",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",850,14,"ORANGE","ORANGE","FALSE","RESPONSE_BLUE","INCORRECT",0.636962890625,0.0599999688565731,-250
"2055","190517-12-36-09.059",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",851,15,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.57861328125,0.0399999991059303,-200
"2056","190517-12-36-11.406",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",852,16,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.62744140625,0.0399999991059303,686
"2057","190517-12-36-13.637",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",853,17,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.509521484375,0.0399999991059303,745
"2058","190517-12-36-15.933",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",854,18,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.573486328125,0.0399999991059303,713
"2059","190517-12-36-18.244",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",855,19,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.588134765625,0.0399999991059303,705
"2060","190517-12-36-20.508",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",856,20,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.548828125,0.0399999991059303,725
"2061","190517-12-36-22.660",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",857,21,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.43115234375,0.0399999991059303,784
"2062","190517-12-36-25.078",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",858,22,"SS_ORANGE","ORANGE","TRUE","RESPONSE_ORANGE","INCORRECT",0.70068359375,0.0399999991059303,-200
"2063","190517-12-36-27.175",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",859,23,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.38232421875,0.0399999991059303,808
"2064","190517-12-36-29.277",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",860,24,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.38232421875,0.0399999991059303,808
"2065","190517-12-36-31.494",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",861,25,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.4951171875,0.0399999991059303,752
"2066","190517-12-36-33.640",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",862,26,"SS_ORANGE","ORANGE","TRUE","RESPONSE_ORANGE","INCORRECT",0.42138671875,0.0399999991059303,-200
"2067","190517-12-36-35.592",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",863,27,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.235107421875,0.0399999991059303,882
"2068","190517-12-36-37.628",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",864,28,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.3134765625,0.0399999991059303,843
"2069","190517-12-36-39.863",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",865,29,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.5146484375,0.0399999991059303,742
"2070","190517-12-36-42.046",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",866,30,"SS_ORANGE","ORANGE","TRUE","RESPONSE_ORANGE","INCORRECT",0.460693359375,0.0399999991059303,-200
"2071","190517-12-36-44.135",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",867,31,"ORANGE","ORANGE","FALSE","RESPONSE_BLUE","INCORRECT",0.372314453125,0.0399999991059303,-250
"2072","190517-12-36-46.332",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",868,32,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.480224609375,0.0399999991059303,-200
"2073","190517-12-36-48.503",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",869,33,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.450927734375,0.0399999991059303,-200
"2074","190517-12-36-50.847",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",870,34,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.627197265625,0.0399999991059303,686
"2075","190517-12-36-53.086",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",871,35,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.5146484375,0.0399999991059303,742
"2076","190517-12-36-55.492",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",872,36,"SS_ORANGE","ORANGE","TRUE","RESPONSE_ORANGE","INCORRECT",0.69091796875,0.0399999991059303,-200
"2077","190517-12-36-57.667",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",873,37,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.455810546875,0.0399999991059303,772
"2078","190517-12-36-59.823",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",874,38,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.43603515625,0.0399999991059303,781
"2079","190517-12-37-02.158",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",875,39,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.612548828125,0.0399999991059303,693
"2080","190517-12-37-04.324",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",876,40,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.450927734375,0.0399999991059303,774
"2081","190517-12-37-06.816",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",877,41,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.769287109375,0.0399999991059303,615
"2082","190517-12-37-09.189",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",878,42,"ORANGE","ORANGE","FALSE","RESPONSE_BLUE","INCORRECT",0.650146484375,0.0399999991059303,-250
"2083","190517-12-37-11.371",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",879,43,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.460693359375,0.0399999991059303,769
"2084","190517-12-37-13.525",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",880,44,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.43115234375,0.0399999991059303,784
"2085","190517-12-37-15.700",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",881,45,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.45556640625,0.0399999991059303,-200
"2086","190517-12-37-17.755",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",882,46,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.338134765625,0.0399999991059303,830
"2087","190517-12-37-19.919",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",883,47,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.441162109375,0.0399999991059303,779
"2088","190517-12-37-22.132",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",884,48,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.489990234375,0.0399999991059303,755
"2089","190517-12-37-24.245",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",885,49,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.39208984375,0.0399999991059303,803
"2090","190517-12-37-27.974",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",886,50,"SS_ORANGE","ORANGE","TRUE","NO_RESPONSE","CORRECT",2.004150390625,0.0599999986588955,240
"2091","190517-12-37-30.326",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",887,51,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.632080078125,0.0599999986588955,683
"2092","190517-12-37-32.639",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",888,52,"SS_ORANGE","ORANGE","TRUE","RESPONSE_ORANGE","INCORRECT",0.5927734375,0.0399999991059303,-200
"2093","190517-12-37-34.894",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",889,53,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.5341796875,0.0399999991059303,732
"2094","190517-12-37-37.357",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",890,54,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.740234375,0.0399999991059303,-200
"2095","190517-12-37-39.397",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",891,55,"ORANGE","ORANGE","FALSE","RESPONSE_BLUE","INCORRECT",0.318603515625,0.0399999991059303,-250
"2096","190517-12-37-41.532",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",892,56,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.41650390625,0.0399999991059303,791
"2097","190517-12-37-43.758",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",893,57,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.504638671875,0.0399999991059303,747
"2098","190517-12-37-45.959",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",894,58,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.480712890625,0.0399999991059303,759
"2099","190517-12-37-48.248",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",895,59,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.568603515625,0.0399999991059303,-200
"2100","190517-12-37-50.359",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",896,60,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.391845703125,0.0399999991059303,804
"2101","190517-12-37-52.512",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",897,61,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.43115234375,0.0399999991059303,784
"2102","190517-12-37-54.639",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",898,62,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.40673828125,0.0399999991059303,-200
"2103","190517-12-37-56.815",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",899,63,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.455810546875,0.0399999991059303,772
"2104","190517-12-37-58.936",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",900,64,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.39697265625,0.0399999991059303,801
"2105","190517-12-38-01.383",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",901,65,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.72509765625,0.0399999991059303,637
"2106","190517-12-38-03.574",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",902,66,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.470458984375,0.0399999991059303,-200
"2107","190517-12-38-05.694",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",903,67,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.40185546875,0.0399999991059303,799
"2108","190517-12-38-07.884",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",904,68,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.470458984375,0.0399999991059303,764
"2109","190517-12-38-10.228",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",905,69,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.62255859375,0.0399999991059303,688
"2110","190517-12-38-12.452",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",906,70,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.5048828125,0.0399999991059303,747
"2111","190517-12-38-14.838",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",907,71,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.66650390625,0.0399999991059303,666
"2112","190517-12-38-17.036",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",908,72,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.480224609375,0.0399999991059303,759
"2113","190517-12-38-19.245",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",909,73,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.485107421875,0.0399999991059303,757
"2114","190517-12-38-21.557",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",910,74,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.588134765625,0.0399999991059303,705
"2115","190517-12-38-23.743",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",911,75,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.465576171875,0.0399999991059303,767
"2116","190517-12-38-26.007",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",912,76,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.5439453125,0.0399999991059303,728
"2117","190517-12-38-28.222",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",913,77,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.489990234375,0.0399999991059303,755
"2118","190517-12-38-30.622",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",914,78,"SS_BLUE","BLUE","TRUE","RESPONSE_BLUE","INCORRECT",0.676513671875,0.0399999991059303,-200
"2119","190517-12-38-32.775",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",915,79,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.43115234375,0.0399999991059303,784
"2120","190517-12-38-34.936",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",916,80,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.44091796875,0.0399999991059303,779
"2121","190517-12-38-37.340",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",917,81,"ORANGE","ORANGE","FALSE","RESPONSE_ORANGE","CORRECT",0.68603515625,0.0399999991059303,656
"2122","190517-12-38-39.502",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",918,82,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.446044921875,0.0399999991059303,776
"2123","190517-12-38-41.837",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",919,83,"BLUE","BLUE","FALSE","RESPONSE_BLUE","CORRECT",0.612548828125,0.0399999991059303,693
"2124","190517-12-38-44.261",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",920,84,"SS_ORANGE","ORANGE","TRUE","RESPONSE_ORANGE","INCORRECT",0.70068359375,0.0399999991059303,-200
"2125","190517-12-38-46.680",4,"1.4.2",2,2,"FALSE",6,"FLASHING_SS",921,85,"SS_ORANGE","ORANGE","TRUE","RESPONSE_ORANGE","INCORRECT",0.70068359375,0.0399999991059303,-200
